person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,mpesa_how_often,relationship_status,is_employed
4738098277,1986/6/2,M,2015-03-29 13:17:26,1304,1,4,pay_rent,1,4,high_school,15000,monthly,google_play_store,no,few_times_a_week,married,yes
9923610654,1969/3/22,M,2015-03-29 14:38:13,73,5+,0,with_family,5+,0,college,7000,weekly,facebook,no,few_times_a_week,married,yes
9661362272,1981/9/19,M,2015-03-30 00:29:11,162,4,3,pay_rent,5+,4,college,20000,monthly,friend,no,few_times_a_week,married,yes
3818103704,1983/12/21,M,2015-03-30 00:43:27,136,5+,1,pay_rent,4,6,college,25000,monthly,friend,yes,few_times_a_week,married,yes
9465714466,1984/11/17,F,2015-03-30 04:10:43,801,0,8,pay_rent,,,high_school,500,daily,google_play_store,yes,few_times_a_week,married,no
4264763102,1970/7/1,M,2015-03-30 04:40:50,395,5+,3,pay_rent,,,college,53000,monthly,facebook,no,few_times_a_week,married,no
5018829972,1987/11/29,M,2015-03-30 07:54:58,491,2,6,pay_rent,1,2,college,10000,monthly,facebook,no,few_times_a_month,single,yes
1743432522,1982/1/23,M,2015-03-30 13:00:40,610,2,4,pay_rent,3,5,college,45000,monthly,facebook,no,daily,married,yes
3023340127,1988/10/25,M,2015-03-30 14:30:26,449,3,0,pay_rent,,,college,0,daily,family,no,daily,long-term,no
5275535713,1978/8/3,M,2015-03-30 22:29:49,379,5+,3,pay_rent,5+,3,college,10000,monthly,facebook,no,few_times_a_week,married,yes
6240051417,1988/5/8,,2015-03-31 00:10:37,696,1,2,own_home,,,college,20000,monthly,friend,yes,daily,married,no
7091985427,1982/4/29,M,2015-03-31 00:28:05,422,5+,11,with_family,2,3,high_school,15000,monthly,facebook,no,daily,married,yes
7961977516,1988/12/26,M,2015-03-31 03:26:29,461,2,4,pay_rent,1,4,masters,60000,monthly,friend,no,few_times_a_week,long-term,yes
6666930711,1982/8/7,M,2015-03-31 04:59:37,745,1,4,pay_rent,0,11,college,105000,monthly,friend,no,few_times_a_week,married,yes
4740365226,1992/2/27,M,2015-03-31 05:18:21,3240,4,3,pay_rent,1,2,high_school,30000,monthly,twitter,yes,daily,single,yes
4058888009,1979/6/22,M,2015-03-31 05:20:14,559,5+,3,own_home,,,college,50000,monthly,facebook,no,daily,married,no
7076340710,1989/10/22,F,2015-03-31 05:54:06,497,5+,3,with_family,2,5,high_school,12000,monthly,facebook,no,few_times_a_week,single,yes
7470733511,1977/4/11,M,2015-03-31 08:25:15,225,3,1,pay_rent,5+,0,college,15000,weekly,google_play_store,no,daily,married,yes
6488838004,1990/2/19,F,2015-03-31 14:13:50,303,5+,3,pay_rent,,,high_school,500,daily,friend,yes,few_times_a_week,married,no
6207451939,1988/10/28,M,2015-03-31 14:43:36,216,2,2,own_home,2,2,high_school,20000,monthly,facebook,no,few_times_a_week,single,yes
9767557484,1979/12/22,M,2015-03-31 22:09:21,311,4,6,with_family,0,9,college,37800,monthly,facebook,no,few_times_a_month,married,yes
7102879153,1979/11/20,M,2015-03-31 22:48:45,1259,4,3,pay_rent,5+,3,college,50000,monthly,facebook,no,few_times_a_week,married,yes
3080908054,1982/1/27,F,2015-03-31 23:28:57,359,5+,11,pay_rent,,,high_school,30000,monthly,facebook,yes,daily,single,no
1048099395,1978/12/14,M,2015-04-01 01:55:45,470,5+,8,own_home,,,college,50000,monthly,google_play_store,no,few_times_a_week,married,no
4226607694,1986/10/23,M,2015-04-01 12:21:32,775,2,2,pay_rent,,,college,2000,daily,google_play_store,no,daily,married,no
5495666685,1977/9/7,M,2015-04-01 12:52:23,551,4,10,own_home,3,6,high_school,6000,weekly,friend,yes,daily,married,yes
7337409978,1978/4/1,M,2015-04-01 14:24:15,1017,5+,11,pay_rent,5+,11,high_school,26010,monthly,facebook,no,daily,married,yes
6507014956,1986/6/29,M,2015-04-02 00:59:22,429,3,5,own_home,0,7,high_school,200,daily,facebook,no,few_times_a_month,single,yes
1181013496,1994/5/12,M,2015-04-02 01:26:07,954,3,6,pay_rent,,,high_school,15000,monthly,google_play_store,no,daily,married,no
4030617594,1988/6/15,F,2015-04-02 02:36:48,229,2,3,pay_rent,,,college,3000,daily,facebook,yes,few_times_a_week,married,no
4883399518,1990/7/27,M,2015-04-02 05:46:25,1137,1,5,pay_rent,1,0,college,15000,monthly,friend,yes,daily,single,yes
9443631847,1977/2/1,M,2015-04-02 09:00:30,2477,5+,4,pay_rent,5+,0,high_school,1000,daily,friend,no,daily,married,yes
4581264233,1984/11/4,M,2015-04-02 09:38:41,396,3,11,other,3,10,college,15000,monthly,friend,yes,few_times_a_week,long-term,yes
3263728602,1984/5/28,M,2015-04-02 22:21:03,1120,5+,10,student_housing,5+,10,college,100000,monthly,friend,no,daily,married,yes
1616151767,1986/11/14,M,2015-04-02 23:42:54,333,2,2,pay_rent,3,2,college,12000,monthly,friend,no,few_times_a_week,long-term,yes
9588203897,1981/10/11,F,2015-04-03 05:09:31,726,5+,10,pay_rent,5+,1,college,1500,daily,friend,no,daily,single,yes
2003808034,1989/1/17,M,2015-04-03 07:21:11,4999,2,0,pay_rent,3,2,college,70000,monthly,google_play_store,no,few_times_a_week,single,yes
9649964299,1978/10/29,M,2015-04-04 03:08:27,207,3,4,pay_rent,,,college,30000,monthly,facebook,no,daily,long-term,no
6680195461,1973/9/20,M,2015-04-04 06:46:39,206,5+,11,own_home,5+,11,high_school,30000,monthly,family,no,few_times_a_week,married,yes
9754677030,1984/7/6,F,2015-04-04 08:20:33,781,2,4,own_home,,,college,4000,weekly,facebook,no,few_times_a_week,married,no
6055146943,1986/12/16,M,2015-04-04 09:17:00,4992,1,3,pay_rent,1,4,college,11000,monthly,friend,no,few_times_a_week,single,yes
3335172180,1988/5/14,M,2015-04-04 22:23:28,524,1,0,pay_rent,0,8,college,14500,monthly,friend,no,few_times_a_month,married,yes
3631351360,1985/3/17,M,2015-04-05 09:59:48,116,3,4,pay_rent,5+,4,college,50000,monthly,google_play_store,no,few_times_a_week,married,yes
7803964963,1987/8/10,M,2015-04-05 23:51:54,1235,4,1,pay_rent,2,3,high_school,14000,monthly,google_play_store,no,daily,married,yes
7459525133,1984/3/29,M,2015-04-06 09:02:49,219,4,8,with_family,3,1,college,50000,monthly,friend,no,daily,married,yes
9517700838,1985/10/26,F,2015-04-07 00:34:05,4987,5+,11,with_family,,,high_school,5000,monthly,friend,no,few_times_a_week,married,no
1546979501,1971/2/10,F,2015-04-07 04:54:07,404,5+,11,own_home,,,high_school,40000,monthly,friend,yes,daily,married,no
3833162176,1980/3/13,M,2015-04-07 05:42:25,660,5+,3,own_home,5+,4,college,23500,monthly,facebook,no,few_times_a_week,married,yes
6480595561,1965/8/28,M,2015-04-07 12:34:22,237,1,11,pay_rent,,,college,30000,monthly,facebook,no,daily,alternative,no
7371265289,1989/10/21,M,2015-04-07 13:02:12,385,5+,4,own_home,2,4,college,32000,monthly,friend,no,few_times_a_week,married,yes
7598871262,1988/12/23,F,2015-04-08 04:31:37,1170,3,2,pay_rent,,,college,8000,monthly,facebook,yes,few_times_a_week,single,no
3427309387,1985/2/4,M,2015-04-09 07:43:14,991,0,9,pay_rent,0,9,college,45000,monthly,friend,yes,daily,married,yes
2648460353,1980/4/21,M,2015-04-09 10:16:58,52,5+,3,pay_rent,,,college,15000,monthly,facebook,no,few_times_a_week,married,no
9808214543,1981/3/27,F,2015-04-09 21:13:41,429,0,4,pay_rent,,,college,0,monthly,friend,no,daily,alternative,no
7875034267,1989/5/16,F,2015-04-10 09:04:09,599,3,3,own_home,4,4,college,80000,monthly,google_play_store,no,daily,single,yes
6356967879,1985/6/9,F,2015-04-10 11:40:03,160,3,0,pay_rent,4,0,college,60000,monthly,google_play_store,no,few_times_a_week,long-term,yes
5657424461,1983/12/21,M,2015-04-10 13:26:31,315,5+,8,pay_rent,5+,3,high_school,250,daily,google_play_store,no,daily,married,yes
3962836465,1980/2/3,M,2015-04-12 00:32:45,268,5+,4,pay_rent,5+,4,college,20000,monthly,facebook,no,daily,married,yes
7526973171,1983/3/25,M,2015-04-12 02:09:56,1130,5+,6,pay_rent,4,7,college,1500,daily,google_play_store,no,daily,married,yes
1389690912,1987/12/18,M,2015-04-12 07:00:28,580,5+,8,pay_rent,4,8,college,3000,monthly,friend,no,few_times_a_week,married,yes
4429479218,1956/9/2,F,2015-04-12 13:24:17,330,5+,10,pay_rent,5+,0,college,22550,monthly,google_play_store,no,daily,married,yes
8946883110,1990/1/15,F,2015-04-13 00:48:16,91,5+,3,pay_rent,4,4,college,600,daily,friend,no,daily,married,yes
2037137184,1973/8/13,M,2015-04-13 08:30:21,303,5+,6,own_home,,,high_school,1500,daily,friend,yes,few_times_a_week,married,no
3188570699,1983/6/24,M,2015-04-14 03:18:47,4999,4,5,own_home,0,8,college,19000,monthly,facebook,yes,daily,married,yes
1910843118,1981/5/7,M,2015-04-14 04:37:30,281,2,6,pay_rent,4,6,college,40000,monthly,friend,no,few_times_a_week,married,yes
8519412104,1991/9/25,M,2015-04-14 05:21:36,365,1,9,pay_rent,1,9,college,30000,monthly,friend,no,few_times_a_week,married,yes
8834809018,1991/9/13,F,2015-04-14 09:36:06,2662,4,10,pay_rent,2,3,college,28000,weekly,family,no,few_times_a_month,married,yes
1512042465,1966/11/20,M,2015-04-14 11:44:16,145,5+,5,pay_rent,,,high_school,50000,monthly,facebook,no,daily,married,no
1909028856,1988/7/7,F,2015-04-14 11:48:53,649,2,3,pay_rent,1,3,college,125000,monthly,friend,no,daily,long-term,yes
8634554863,1982/11/4,M,2015-04-15 07:16:42,126,5+,6,pay_rent,,,college,1000000,monthly,facebook,no,daily,single,no
7222539877,1980/2/9,M,2015-04-15 09:15:03,230,5+,8,own_home,5+,6,college,88000,monthly,facebook,yes,few_times_a_month,married,yes
2461249534,1972/7/22,F,2015-04-15 12:20:33,436,2,6,pay_rent,,,college,15,monthly,facebook,no,few_times_a_week,single,no
7108459544,1984/4/14,M,2015-04-15 15:07:12,3710,2,3,pay_rent,5+,11,college,15000,monthly,facebook,no,few_times_a_month,long-term,yes
4646477741,1985/10/16,M,2015-04-15 23:43:18,384,3,2,pay_rent,3,2,college,15000,monthly,facebook,no,few_times_a_week,single,yes
8155541862,1983/5/6,F,2015-04-16 02:19:49,181,5+,10,pay_rent,,,college,50000,monthly,friend,no,daily,married,no
5958277187,1989/1/12,F,2015-04-16 04:14:33,4789,5+,10,pay_rent,5+,10,high_school,20,monthly,facebook,no,few_times_a_week,single,yes
7472748908,1987/4/13,M,2015-04-18 20:57:31,81,5+,10,pay_rent,4,11,high_school,20000,monthly,facebook,yes,few_times_a_week,married,yes
1064638493,1990/11/6,M,2015-04-19 03:04:09,870,3,2,pay_rent,4,4,high_school,3000,weekly,facebook,yes,daily,married,yes
7278699629,1992/2/15,M,2015-04-19 04:46:32,1554,1,3,pay_rent,,,college,1500,daily,facebook,no,few_times_a_week,single,no
5732259298,1990/6/11,F,2015-04-19 12:48:39,393,5+,2,pay_rent,4,4,college,20000,monthly,friend,yes,few_times_a_week,married,yes
6572992960,1968/10/5,F,2015-04-21 04:01:58,51,4,2,pay_rent,3,5,college,20000,monthly,friend,yes,daily,married,yes
9927346812,1985/10/2,M,2015-04-22 00:37:38,803,1,7,pay_rent,1,7,college,59000,monthly,google_play_store,yes,few_times_a_week,single,yes
2562664921,1978/10/5,M,2015-04-22 00:44:59,40,4,10,pay_rent,3,8,college,30000,monthly,friend,no,few_times_a_week,single,yes
1884909893,1981/3/2,F,2015-04-22 02:28:53,1642,5+,3,pay_rent,3,4,college,20000,monthly,google_play_store,no,few_times_a_month,single,yes
1295557792,1984/10/17,M,2015-04-22 05:23:28,1433,4,4,pay_rent,3,4,high_school,12000,monthly,facebook,yes,daily,married,yes
7502458411,1979/12/2,M,2015-04-22 05:35:40,121,5+,11,pay_rent,,,high_school,400,daily,google_play_store,no,daily,married,no
1647229846,1971/12/25,M,2015-04-23 12:20:07,486,5+,4,own_home,5+,7,college,79000,monthly,facebook,no,daily,married,yes
2016018499,1995/1/18,F,2015-04-23 22:09:43,214,0,6,student_housing,,,high_school,2000,monthly,google_play_store,no,few_times_a_month,single,no
8258117248,1987/1/13,M,2015-04-23 23:53:49,811,2,3,pay_rent,3,4,college,3500,daily,facebook,yes,daily,married,yes
9562149901,1974/9/4,M,2015-04-24 03:03:40,228,5+,0,pay_rent,5+,0,college,45000,monthly,facebook,no,few_times_a_week,married,yes
5618080444,1982/9/26,M,2015-04-24 05:05:55,506,2,1,pay_rent,3,2,college,35000,monthly,facebook,yes,few_times_a_week,married,yes
1963789232,1987/10/27,M,2015-04-24 10:19:21,197,5+,10,own_home,4,2,high_school,15000,monthly,friend,no,few_times_a_week,married,yes
2623733104,1984/7/10,F,2015-04-24 14:19:11,1137,5+,11,pay_rent,1,10,high_school,40000,monthly,facebook,no,few_times_a_week,alternative,yes
9656418246,1963/6/8,M,2015-04-24 16:10:01,76,3,5,pay_rent,2,4,college,25000,monthly,facebook,no,few_times_a_month,married,yes
7349042414,1981/1/1,M,2015-04-24 21:35:38,545,2,8,pay_rent,5+,8,high_school,33000,monthly,facebook,no,daily,long-term,yes
6872355869,1984/3/5,M,2015-04-24 22:11:10,499,4,0,pay_rent,5+,0,college,53800,monthly,facebook,no,daily,married,yes
6527431008,1983/2/2,M,2015-04-25 01:17:55,580,4,2,pay_rent,5+,0,college,40000,monthly,friend,no,daily,married,yes
1447788669,1982/4/21,M,2015-04-25 01:38:36,684,4,3,pay_rent,,,college,30000,monthly,facebook,no,daily,married,no
3950963431,1993/11/18,F,2015-04-25 09:46:44,982,1,2,pay_rent,,,college,2000,monthly,friend,no,few_times_a_week,single,no
4578202269,1976/7/20,F,2015-04-25 12:27:44,165,4,4,pay_rent,5+,4,high_school,20000,monthly,facebook,no,daily,single,yes
7054628663,1985/4/3,M,2015-04-25 23:50:19,1125,2,4,pay_rent,1,3,masters,55000,monthly,facebook,no,few_times_a_week,married,yes
2320175519,1969/4/28,M,2015-04-26 04:59:58,107,3,6,pay_rent,,,high_school,100000,monthly,facebook,no,daily,married,no
3602567513,1971/11/15,F,2015-04-26 06:10:21,296,5+,0,pay_rent,5+,0,college,93000,monthly,friend,no,few_times_a_week,married,yes
6034981056,1986/9/9,M,2015-04-26 06:50:02,1640,4,5,pay_rent,5+,7,college,70000,monthly,google_play_store,no,few_times_a_week,married,yes
7377428334,1986/6/12,M,2015-04-26 08:20:09,618,1,0,pay_rent,0,5,high_school,6000,monthly,facebook,yes,few_times_a_week,married,yes
3079511469,1989/2/5,M,2015-04-26 08:30:05,336,3,11,pay_rent,2,11,college,40000,monthly,friend,no,few_times_a_week,single,yes
4042825054,1984/9/1,F,2015-04-26 12:28:39,105,2,1,pay_rent,0,10,college,40000,monthly,facebook,no,few_times_a_month,single,yes
7356239267,1968/11/25,M,2015-04-27 03:00:19,272,5+,11,pay_rent,5+,11,college,150000,monthly,facebook,no,daily,married,yes
7331238292,1977/7/11,M,2015-04-27 04:05:32,420,5+,11,pay_rent,5+,11,college,7000,monthly,google_play_store,yes,daily,married,yes
9123965963,1984/11/2,F,2015-04-27 06:14:52,380,1,0,pay_rent,1,1,masters,25000,monthly,friend,no,few_times_a_week,single,yes
2901782279,1989/9/2,M,2015-04-27 08:25:37,1114,5+,11,with_family,5+,5,college,35000,monthly,friend,no,daily,long-term,yes
3152634654,1975/1/9,M,2015-04-27 09:04:26,26,2,3,own_home,5+,0,college,40000,monthly,friend,no,daily,married,yes
4337834140,1980/12/27,F,2015-04-27 13:11:41,241,5+,3,pay_rent,4,7,college,20000,monthly,facebook,no,few_times_a_week,married,yes
1107199557,1982/4/12,M,2015-04-27 22:58:43,349,3,4,own_home,1,2,masters,100000,monthly,facebook,no,daily,married,yes
2201817874,1980/10/15,M,2015-04-27 23:10:26,4990,2,2,with_family,3,3,college,30000,monthly,facebook,no,few_times_a_month,married,yes
7083488094,1975/4/19,M,2015-04-28 06:58:14,80,5+,4,pay_rent,5+,5,high_school,35000,monthly,friend,no,daily,married,yes
6366858080,1983/6/15,M,2015-04-28 15:49:36,595,5+,11,pay_rent,5+,11,college,30000,monthly,google_play_store,no,daily,married,yes
5631408893,1978/5/21,M,2015-04-29 01:07:51,1288,2,3,pay_rent,5+,0,college,150000,monthly,facebook,no,daily,married,yes
9972724218,1991/9/29,M,2015-04-29 03:38:55,598,2,3,pay_rent,2,0,college,20000,monthly,google_play_store,no,few_times_a_week,single,yes
1315659637,1984/9/9,M,2015-04-29 09:10:09,171,2,3,pay_rent,1,6,high_school,20000,monthly,friend,no,few_times_a_week,single,yes
7366844365,1991/3/21,M,2015-04-29 20:42:26,1554,1,0,pay_rent,1,4,college,40000,monthly,google_play_store,yes,daily,single,yes
2033348143,1992/1/3,F,2015-04-30 01:48:31,1690,2,3,own_home,1,3,college,12000,monthly,google_play_store,no,daily,long-term,yes
3200903086,1964/5/26,F,2015-04-30 04:36:40,341,5+,2,own_home,4,5,college,30000,monthly,facebook,no,daily,married,yes
5281600996,1981/9/6,M,2015-04-30 19:54:27,246,5+,11,own_home,5+,3,college,50,monthly,google_play_store,no,daily,married,yes
3431150888,1982/8/14,F,2015-05-01 03:33:10,899,3,1,pay_rent,4,5,masters,51690,monthly,facebook,no,few_times_a_month,single,yes
2001759865,1982/7/4,M,2015-05-01 03:38:12,390,5+,10,pay_rent,5+,6,college,10000,monthly,google_play_store,yes,daily,married,yes
5849887456,1979/6/7,F,2015-05-02 11:40:41,209,4,5,pay_rent,,,college,0,daily,friend,no,daily,married,no
1862148446,1981/7/3,F,2015-05-03 08:58:03,367,5+,11,own_home,,,college,300000,monthly,friend,no,daily,married,no
3460588992,1993/1/23,M,2015-05-03 12:36:55,809,4,4,pay_rent,2,2,college,75000,monthly,family,no,daily,married,yes
6127719079,1988/3/1,M,2015-05-03 21:33:57,1573,3,4,pay_rent,4,7,college,13000,monthly,friend,yes,few_times_a_week,married,yes
1424189176,1983/6/21,M,2015-05-03 22:26:39,552,1,4,pay_rent,3,1,college,30000,monthly,google_play_store,no,few_times_a_week,married,yes
2751143085,1988/2/3,M,2015-05-04 05:18:39,1190,1,11,pay_rent,1,11,high_school,21000,monthly,google_play_store,no,daily,married,yes
7336051313,1985/12/22,M,2015-05-05 00:33:01,238,4,4,pay_rent,,,college,8000,weekly,twitter,no,few_times_a_week,single,no
2133314717,1960/4/4,M,2015-05-05 02:07:53,366,5+,5,own_home,5+,5,college,50000,monthly,facebook,no,daily,married,no
5115392371,1975/12/5,,2015-05-05 11:27:56,128,5+,11,own_home,,,college,100000,monthly,facebook,no,few_times_a_week,married,no
5555593102,1977/3/13,M,2015-05-05 12:32:50,2645,5+,8,pay_rent,5+,2,high_school,35000,monthly,google_play_store,no,few_times_a_week,married,yes
2258471198,1984/11/3,M,2015-05-05 21:30:16,4316,5+,4,pay_rent,5+,4,college,15000,daily,facebook,no,daily,married,yes
5167938983,1981/1/23,M,2015-05-06 00:34:31,1156,4,10,pay_rent,4,6,college,28000,monthly,google_play_store,yes,daily,alternative,yes
3561640239,1988/10/7,M,2015-05-06 01:00:59,2028,4,4,with_family,4,2,college,50,monthly,facebook,yes,daily,married,yes
4881579468,1988/4/19,M,2015-05-06 05:10:43,495,3,4,pay_rent,3,5,college,35000,monthly,friend,yes,daily,long-term,yes
5816669626,1986/7/26,M,2015-05-06 20:31:52,656,2,5,pay_rent,,,high_school,1000,daily,facebook,yes,daily,married,no
5123229643,1992/2/24,M,2015-05-07 08:30:21,853,2,7,pay_rent,2,3,college,10000,monthly,friend,yes,daily,married,yes
5340508208,1981/11/9,M,2015-05-08 03:55:34,385,5+,3,pay_rent,5+,4,high_school,8000,monthly,facebook,no,few_times_a_week,married,yes
6371585770,1982/12/15,M,2015-05-08 09:36:40,156,4,2,pay_rent,3,5,high_school,10000,monthly,friend,no,few_times_a_month,single,yes
7546148851,1983/8/20,M,2015-05-08 21:02:52,1059,4,6,pay_rent,,,college,35000,monthly,friend,yes,few_times_a_week,single,no
7814589083,1978/10/29,M,2015-05-08 23:20:54,314,5+,6,own_home,,,college,8000,monthly,facebook,no,few_times_a_week,married,no
3030876671,1976/8/7,F,2015-05-09 02:39:20,135,4,0,pay_rent,5+,0,college,30000,monthly,twitter,no,daily,married,yes
3449899345,1985/6/12,F,2015-05-09 03:51:56,55,3,2,own_home,,,college,0,monthly,facebook,no,few_times_a_week,married,no
1361970426,1987/8/4,F,2015-05-09 23:58:06,279,,,,,,,,,facebook,yes,few_times_a_week,,
2567699254,1975/7/18,M,2015-05-10 07:15:03,198,2,3,own_home,,,college,900,daily,facebook,yes,daily,married,no
6406939440,1984/2/18,M,2015-05-10 10:05:41,384,0,9,pay_rent,5+,10,high_school,25000,monthly,twitter,yes,daily,married,yes
2974664625,1987/9/25,M,2015-05-11 01:16:43,299,,,,,,,,,family,no,few_times_a_week,,
5574393088,1986/5/28,F,2015-05-11 03:27:20,828,2,4,pay_rent,,,college,4500,weekly,friend,yes,daily,single,no
5514618037,1983/5/3,F,2015-05-11 07:41:19,129,0,11,pay_rent,2,0,college,25400,monthly,friend,no,few_times_a_month,long-term,yes
4883971352,1986/4/1,M,2015-05-11 09:26:44,694,1,2,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
4732601069,1978/1/27,M,2015-05-11 11:28:17,220,5+,5,pay_rent,5+,5,college,900,daily,facebook,yes,few_times_a_week,married,yes
4908096316,1983/2/19,M,2015-05-12 03:10:08,857,5+,5,pay_rent,5+,1,college,100000,monthly,facebook,no,few_times_a_week,married,yes
6980434746,1980/9/6,M,2015-05-12 04:33:15,403,3,1,pay_rent,2,2,college,90000,monthly,friend,no,daily,married,yes
3282108906,1987/3/15,M,2015-05-13 05:39:34,1039,5+,5,pay_rent,5+,5,college,20000,monthly,family,yes,daily,married,yes
5801463353,1991/2/29,F,2015-05-13 07:02:57,1044,5+,11,with_family,,,college,4000,weekly,friend,yes,daily,single,no
7962463991,1988/1/5,F,2015-05-13 07:35:14,1467,0,10,pay_rent,,,college,,,friend,yes,few_times_a_week,married,
5682976418,1974/5/3,M,2015-05-13 14:08:02,81,5+,6,pay_rent,,,college,100000,monthly,facebook,yes,few_times_a_week,married,no
4116829921,1989/1/1,M,2015-05-15 15:02:18,170,5+,5,with_family,5+,4,college,22000,monthly,friend,no,few_times_a_week,long-term,yes
8740760572,1990/7/8,M,2015-05-16 07:03:35,1264,2,6,pay_rent,5+,4,college,30000,monthly,friend,no,daily,long-term,yes
8714622022,1981/6/5,F,2015-05-16 11:39:34,647,5+,5,pay_rent,5+,2,college,15000,monthly,friend,yes,few_times_a_week,married,yes
1513646713,1980/9/22,M,2015-05-16 21:34:46,488,3,2,pay_rent,2,5,college,24000,monthly,google_play_store,yes,few_times_a_week,married,yes
4437592008,1991/8/29,F,2015-05-18 00:47:42,1610,5+,11,pay_rent,3,4,high_school,25000,monthly,friend,no,few_times_a_week,single,yes
6562772473,1985/12/5,F,2015-05-18 05:26:48,289,4,5,pay_rent,,,high_school,500,daily,google_play_store,no,few_times_a_week,married,no
3331565180,1974/12/15,M,2015-05-18 22:31:20,107,5+,5,pay_rent,,,high_school,70000,monthly,facebook,no,daily,married,no
5559702426,1984/2/14,F,2015-05-18 22:33:52,831,0,3,pay_rent,,,college,50000,monthly,google_play_store,yes,few_times_a_week,married,no
6181698436,1977/7/8,M,2015-05-19 05:18:02,820,4,5,pay_rent,4,3,high_school,12000,monthly,friend,no,daily,married,yes
9757571386,1983/5/9,M,2015-05-19 05:41:33,426,5+,2,pay_rent,2,2,college,20000,monthly,friend,no,daily,married,yes
1283470047,1957/9/9,,2015-05-20 01:13:58,260,5+,0,own_home,5+,4,college,15000,monthly,google_play_store,yes,daily,alternative,yes
6015554652,1974/4/2,M,2015-05-20 05:05:58,1129,2,2,pay_rent,,,college,20000,monthly,facebook,yes,few_times_a_week,single,no
5371237857,1979/12/10,F,2015-05-20 05:28:44,68,4,2,own_home,,,high_school,5000,weekly,friend,no,daily,single,no
1801624265,1984/4/11,M,2015-05-20 05:41:05,1530,5+,11,own_home,4,10,college,10000,monthly,google_play_store,yes,few_times_a_week,married,yes
9013261149,1985/8/6,F,2015-05-20 11:26:49,1950,1,5,pay_rent,2,3,college,80000,monthly,friend,no,daily,single,yes
4228136505,1981/12/17,M,2015-05-20 12:22:38,185,3,5,pay_rent,5+,5,college,50000,monthly,facebook,no,few_times_a_week,married,yes
8387614970,1984/3/10,M,2015-05-20 22:45:01,766,5+,2,pay_rent,5+,0,college,35000,monthly,friend,yes,few_times_a_week,married,yes
7629417453,1978/1/29,F,2015-05-21 00:00:22,104,5+,0,pay_rent,2,0,college,28000,monthly,facebook,yes,daily,married,yes
2010370470,1983/2/5,M,2015-05-21 05:46:50,446,5+,6,pay_rent,5+,6,high_school,25000,monthly,friend,yes,few_times_a_week,married,yes
7333394289,1963/10/3,M,2015-05-21 06:37:21,106,5+,10,own_home,5+,5,college,45886,monthly,facebook,yes,daily,married,yes
6013334660,1987/6/17,M,2015-05-21 10:05:42,545,1,0,pay_rent,4,3,college,30000,monthly,facebook,yes,few_times_a_week,long-term,yes
6975724414,1979/7/27,F,2015-05-21 11:46:54,8,2,5,pay_rent,,,high_school,00,monthly,facebook,no,few_times_a_week,married,no
9666559145,1973/4/15,M,2015-05-21 14:54:58,1235,5+,6,pay_rent,,,high_school,300,daily,google_play_store,no,daily,married,no
3517910470,1990/2/18,M,2015-05-21 23:09:30,409,2,3,pay_rent,,,college,15000,monthly,facebook,yes,daily,single,no
5381855882,1992/11/12,F,2015-05-22 01:15:07,835,1,2,pay_rent,0,5,college,15000,monthly,facebook,no,few_times_a_week,single,yes
1586610549,1976/10/16,M,2015-05-22 03:28:56,4972,5+,7,own_home,5+,11,college,30000,monthly,facebook,no,daily,married,yes
2455988976,1979/8/29,M,2015-05-22 03:48:27,2133,2,0,pay_rent,,,college,30000,monthly,friend,no,daily,married,no
8529623453,1980/6/6,M,2015-05-22 05:19:57,36,5+,0,pay_rent,,,primary,18000,monthly,flyer,no,daily,married,no
3391915571,1983/2/4,F,2015-05-22 06:07:54,511,3,10,with_family,3,5,college,60000,monthly,facebook,yes,few_times_a_week,long-term,yes
8126857977,1982/5/24,M,2015-05-22 08:41:45,176,3,0,pay_rent,5+,0,college,45000,monthly,facebook,no,few_times_a_week,married,yes
7970308274,1979/1/14,F,2015-05-22 11:18:52,801,5+,3,pay_rent,5+,1,college,15000,monthly,friend,no,few_times_a_week,married,yes
9865454850,1985/7/27,M,2015-05-22 21:34:55,2340,5+,3,pay_rent,5+,4,college,30000,monthly,google_play_store,no,few_times_a_week,married,yes
4609303188,1975/5/20,M,2015-05-23 09:50:46,470,5+,11,own_home,,,college,30000,monthly,facebook,yes,daily,married,no
3985669270,1976/12/26,M,2015-05-23 13:59:26,864,1,0,other,5+,0,college,20000,monthly,facebook,no,few_times_a_week,married,yes
8686243541,1987/7/8,M,2015-05-23 14:08:00,407,4,3,pay_rent,,,college,15000,monthly,google_play_store,yes,few_times_a_week,long-term,no
1767540225,1983/5/24,F,2015-05-23 20:55:38,209,2,4,pay_rent,,,college,25000,monthly,friend,no,few_times_a_week,long-term,no
7134462308,1984/8/16,M,2015-05-24 00:35:11,2727,4,5,pay_rent,,,college,20000,monthly,google_play_store,yes,daily,married,no
7445827446,1976/5/22,M,2015-05-24 06:43:07,3085,5+,5,own_home,5+,5,college,30750,monthly,facebook,no,daily,married,yes
3419286937,1981/5/1,F,2015-05-24 10:02:01,406,1,11,pay_rent,2,11,college,31388,monthly,facebook,yes,few_times_a_week,single,yes
