person_id_random,device_model,hasDualSim,hasWlan,hasBluetooth,mkopo_version_name,android_version
1415981696,SageReal-TECNO H5,1,0,1,3.4,4.2.2
1649825327,LGE-LG-P705,0,0,1,3.4,4.1.2
4572113844,alps-TECNO S3+,1,1,1,3.5,4.2.2
4724843699,samsung-GT-I9082,0,1,1,3.4,4.2.2
6540127756,TECNO-L3,1,1,0,3.5,4.1.1
1464733109,samsung-SM-J100FN,0,1,1,3.4,4.4.4
2571797067,alps-TECNO R7,1,0,1,3.5,4.2.2
8145138919,LGE-LG-D690,1,1,1,3.4,5.0.2
1066585922,itel-it1453,0,1,1,3.4,4.4.2
7268198319,TECNO-TECNO-J7,0,0,1,3.4,4.4.2
8201813416,intel-BT210,0,1,1,3.4,4.0.4
6166787811,HUAWEI-HUAWEI Y330-U01,0,0,1,3.4,4.2.2
9360194810,TECNO-TECNO_P5_PLUS,0,1,1,3.4,4.4.2
7812481370,itel-itel_it1502,0,1,1,3.4,4.4.2
9594494228,samsung-GT-S7580,0,1,1,3.4,4.2.2
5494244789,TECNO-TECNO-J7,0,0,1,3.4,4.4.2
6932669121,TECNO-TECNO H6,0,0,1,3.4,4.4.2
5570008040,TECNO-TECNO-J7,0,1,1,3.4,4.4.2
1433787755,samsung-GT-S7582,0,1,1,3.4,4.2.2
3997325567,samsung-GT-S5830i,0,1,0,3.4,2.3.6
4390479181,TECNO-TECNO_N7,1,1,1,3.4,4.0.4
8638580379,LGE-LG-E440,0,1,0,3.4,4.1.2
2516578297,LGE-LG-D802,1,0,1,3.5,4.2.2
6298599815,Infinix-Infinix X507,0,1,1,3.4,4.4.2
8341793330,TECNO-Y3S,0,1,1,3.5,4.4.2
4954349033,samsung-SM-G360H,0,1,1,3.4,4.4.4
8993973315,HUAWEI-HUAWEI Y320-U10,0,1,1,3.4,4.2.2
7503162837,TECNO-Y3S,0,0,1,3.4,4.4.2
7823111794,Infinix-Infinix X507,0,0,1,3.4,4.4.2
5413136059,SageReal-H7,1,0,1,3.4,4.2.2
9317300927,HUAWEI-HUAWEI U8666N,0,1,1,3.4,4.0.3
8609804338,TECNO-Y3S,0,1,1,3.4,4.4.2
7907830040,alps-Mi-A400,1,0,0,3.4,4.0.3
4178348652,samsung-GT-I9192,0,1,1,3.4,4.2.2
1628091660,samsung-SM-J100H,0,1,1,3.4,4.4.4
3390119816,TCT-ONE TOUCH 4015X,0,0,1,3.4,4.2.2
1314735035,X-TIGI-GENIUS3,0,1,1,3.5,4.4.2
7312055154,samsung-GT-S7560,0,1,1,3.4,4.0.4
1307595846,TECNO P5-TECNO P5,1,0,1,3.3,4.2.2
1931231157,SageReal-TECNO M3S,0,1,1,3.4,4.2.2
1907063151,TECNO-TECNO S9S,0,1,1,3.4,4.2.2
8615494905,samsung-GT-I9300,0,1,1,3.4,4.1.2
1795159548,samsung-SM-G316HU,0,1,1,3.4,4.4.4
7330824170,TECNO-TECNO-Y5S,0,1,1,3.4,4.4.2
4883396224,Sony-LT25i,0,1,1,3.4,4.3
7088580488,Infinix-Infinix X507,0,1,1,3.4,4.4.2
1197328073,samsung-GT-S7560,0,1,1,3.4,4.0.4
5755633864,TECNO-TECNO-Y4,0,1,1,3.4,4.4.2
4094268919,alps-V7,0,0,1,3.4,4.4.2
5610431323,HUAWEI-HUAWEI Y320-U10,0,1,1,3.4,4.2.2
8017301815,HUAWEI-HUAWEI Y330-U01,0,1,1,3.4,4.2.2
4032452127,TECNO-TECNO-J7,0,0,1,3.4,4.4.2
4252440796,LGE-LG-E440,0,0,0,3.4,4.1.2
8100109588,samsung-SM-E500H,0,1,1,3.4,4.4.4
4716039696,HUAWEI-HUAWEI Y330-U01,0,0,1,3.4,4.2.2
8948179644,samsung-GT-S7580,0,1,1,3.4,4.2.2
9583895012,TECNO-TECNO F5,1,1,1,3.4,4.2.2
7614759494,Infinix-Infinix X505,0,1,1,3.4,4.4.2
2696051892,SageReal-TECNO H5,1,1,1,3.4,4.2.2
2583567580,samsung-GT-S7580,0,1,1,3.5,4.2.2
7822001133,TECNO-TECNO H6,0,1,1,3.5,4.4.2
1648126910,TECNO-TECNO-Y6,0,1,1,3.4,4.4.2
5579357593,samsung-GT-S7582,0,1,1,3.4,4.2.2
7624836270,TECNO-TECNO-Y6,0,1,1,3.4,4.4.2
5594363895,TCT-ONE TOUCH 4015X,0,1,1,3.4,4.2.2
3814425270,itel-itel it1404,0,1,1,3.4,4.4.2
4587521056,HTC-HTC Desire 620G dual sim,0,1,1,3.4,4.4.2
4166295326,HUAWEI-HUAWEI Y330-U01,0,0,1,3.4,4.2.2
1757809206,sprd-iNote mini,0,0,0,3.4,2.3.5
9945630480,samsung-SM-T111,0,1,1,3.3,4.2.2
8232732829,TECNO-TECNO-A7,0,1,1,3.4,4.4.2
9981142125,alps-Infinix X570,1,1,1,3.5,4.2.1
4387253723,alps-TECNO M3,1,0,1,3.4,4.2.2
2105390081,HUAWEI-U8185,0,1,0,3.4,2.3.6
8401108350,HTC-HTC One X,0,1,1,3.5,4.1.1
3743259894,PTM-Z-mini-PTM-Z-mini,0,1,1,3.5,4.4.2
3576021824,samsung-GT-I9505,0,1,1,3.5,5.0.1
2972009047,HUAWEI-U8185,0,1,0,3.4,2.3.6
5312329083,samsung-GT-S7580,0,1,1,3.5,4.2.2
1006266651,samsung-GT-S7580,0,1,1,3.5,4.2.2
8345153046,TECNO-TECNO H6,0,1,1,3.5,4.4.2
6059655032,samsung-GT-S7580,0,1,1,3.5,4.2.2
3805746294,samsung-GT-S7580,0,1,1,3.5,4.2.2
4869342318,samsung-GT-S7580,0,1,1,3.5,4.2.2
6307005446,samsung-GT-S7560,0,1,1,3.5,4.0.4
6848523196,samsung-GT-S5300,0,0,0,3.4,2.3.6
9289420258,samsung-GT-S7580,0,1,1,3.5,4.2.2
4540783923,TECNO-TECNO-M6S,0,1,1,3.4,4.4.2
7762100560,samsung-GT-P3100,0,1,0,3.5,4.0.3
8237091184,Sony-D6603,0,1,1,3.5,5.0.2
2235447216,samsung-GT-I9300,0,1,1,3.5,4.3
7232432889,alps-TECNO S3+,1,1,1,3.5,4.2.2
4746602099,HUAWEI-HUAWEI Y330-U01,0,1,1,3.2,4.2.2
5284029609,TECNO-TECNO-Y6,0,1,1,3.5,4.4.2
5511930733,samsung-SM-J100H,0,1,1,3.5,4.4.4
6896652654,alps-TECNO S3+,1,0,1,3.5,4.2.2
8115915015,TECNO-Y3S,0,1,1,3.5,4.4.2
4460847262,PTM-Z-mini-PTM-Z-mini,0,0,1,3.5,4.4.2
3341030922,Infinix-Infinix X502,0,0,1,3.5,4.2.1
3379597805,itel-itel it1405,0,1,1,3.5,4.4.2
7589645523,alps-TECNO M3,1,0,1,3.5,4.2.2
4756053552,Micromax-TECNO M5,1,1,1,3.5,4.2.2
3804528307,alps-TECNO F7,1,1,1,3.5,4.2.1
8594242129,TECNO-TECNO B5S,0,1,1,3.5,4.3
2990471607,samsung-SM-G530H,0,1,1,3.5,4.4.4
8707691098,TECNO-TECNO P5,1,0,1,3.5,4.2.2
6171176971,TECNO-Y3S,0,1,1,3.5,4.4.2
2614224686,samsung-GT-S7580,0,1,1,3.5,4.2.2
2345287133,itel-itel it1701,0,1,1,3.5,4.4.2
8838001754,samsung-SM-G530H,0,1,1,3.4,4.4.4
4368145247,SageReal-TECNO P5S,0,1,1,3.5,4.2.2
6972053524,TECNO-TECNO-Y6,0,0,1,3.5,4.4.2
4202412536,SageReal-TECNO H5,1,0,1,3.5,4.2.2
1810141165,TCT-ALCATEL ONE TOUCH 5036D,1,1,1,3.5,4.2.2
4785949170,TECNO-TECNO-H3,0,1,1,3.5,4.4.2
2772007373,samsung-GT-S6790,0,1,1,3.5,4.1.2
6490017335,TECNO-TECNO B5S,0,1,1,3.5,4.3
6094242225,samsung-SM-G355H,0,1,1,3.5,4.4.2
9889040447,samsung-GT-I8200,0,1,1,3.5,4.2.2
6768500803,itel-itel IT1351E,0,1,0,3.2,4.1.2
2121469740,SageReal-TECNO P5S,0,0,1,3.5,4.2.2
2847751420,samsung-SM-J100H,0,1,1,3.5,4.4.4
4473052530,samsung-GT-S5301,0,1,1,3.5,4.0.4
5213679097,HUAWEI-HUAWEI Y330-U01,0,1,1,3.5,4.2.2
5507647821,TECNO-TECNO H6,0,0,1,3.5,4.4.2
7547786426,samsung-GT-I9300,0,1,1,3.0,4.3
4702513294,TECNO-TECNO-M3,0,0,1,3.5,4.4.2
4461208066,TECNO-TECNO-M6S,0,1,1,3.5,4.4.2
6504272298,SageReal-TECNO P5S,0,0,1,3.5,4.2.2
1174725935,TECNO-TECNO-A7,0,1,1,3.5,4.4.2
3116973938,samsung-GT-I9300,0,1,1,3.5,4.3
5781556178,HUAWEI-HUAWEI Y330-U01,0,0,1,3.5,4.2.2
7161900629,samsung-GT-S6790,0,1,1,3.5,4.1.2
6640166679,alps-GT-I9190,0,1,1,3.4,4.4.4
